example_id	drug_a_id	drug_b_id	label	split
BIOSNAP_CANON:00000082	DRUGBANK:DB00007	DRUGBANK:DB00199	1	train
BIOSNAP_CANON:00000085	DRUGBANK:DB00007	DRUGBANK:DB00215	1	train
BIOSNAP_CANON:00000086	DRUGBANK:DB00007	DRUGBANK:DB00218	1	train
BIOSNAP_CANON:00000089	DRUGBANK:DB00007	DRUGBANK:DB00243	1	train
BIOSNAP_CANON:00000090	DRUGBANK:DB00007	DRUGBANK:DB00246	1	train
BIOSNAP_CANON:00000091	DRUGBANK:DB00007	DRUGBANK:DB00261	1	train
BIOSNAP_CANON:00000092	DRUGBANK:DB00007	DRUGBANK:DB00263	1	train
BIOSNAP_CANON:00000094	DRUGBANK:DB00007	DRUGBANK:DB00280	1	train
BIOSNAP_CANON:00000095	DRUGBANK:DB00007	DRUGBANK:DB00284	1	train
BIOSNAP_CANON:00000096	DRUGBANK:DB00007	DRUGBANK:DB00285	1	train
BIOSNAP_CANON:00000097	DRUGBANK:DB00007	DRUGBANK:DB00289	1	train
BIOSNAP_CANON:00000098	DRUGBANK:DB00007	DRUGBANK:DB00308	1	train
BIOSNAP_CANON:00000099	DRUGBANK:DB00007	DRUGBANK:DB00321	1	train
BIOSNAP_CANON:00000100	DRUGBANK:DB00007	DRUGBANK:DB00331	1	train
BIOSNAP_CANON:00000101	DRUGBANK:DB00007	DRUGBANK:DB00333	1	train
BIOSNAP_CANON:00000102	DRUGBANK:DB00007	DRUGBANK:DB00334	1	train
BIOSNAP_CANON:00000104	DRUGBANK:DB00007	DRUGBANK:DB00346	1	train
BIOSNAP_CANON:00000105	DRUGBANK:DB00007	DRUGBANK:DB00358	1	train
BIOSNAP_CANON:00000106	DRUGBANK:DB00007	DRUGBANK:DB00363	1	train
BIOSNAP_CANON:00000107	DRUGBANK:DB00007	DRUGBANK:DB00370	1	train
BIOSNAP_CANON:00000108	DRUGBANK:DB00007	DRUGBANK:DB00374	1	train
BIOSNAP_CANON:00000111	DRUGBANK:DB00007	DRUGBANK:DB00414	1	train
BIOSNAP_CANON:00000112	DRUGBANK:DB00007	DRUGBANK:DB00420	1	train
BIOSNAP_CANON:00000114	DRUGBANK:DB00007	DRUGBANK:DB00450	1	train
BIOSNAP_CANON:00000115	DRUGBANK:DB00007	DRUGBANK:DB00458	1	train
BIOSNAP_CANON:00000116	DRUGBANK:DB00007	DRUGBANK:DB00468	1	train
BIOSNAP_CANON:00000117	DRUGBANK:DB00007	DRUGBANK:DB00472	1	train
BIOSNAP_CANON:00000118	DRUGBANK:DB00007	DRUGBANK:DB00477	1	train
BIOSNAP_CANON:00000120	DRUGBANK:DB00007	DRUGBANK:DB00491	1	train
BIOSNAP_CANON:00000121	DRUGBANK:DB00007	DRUGBANK:DB00502	1	train
BIOSNAP_CANON:00000123	DRUGBANK:DB00007	DRUGBANK:DB00529	1	train
BIOSNAP_CANON:00000125	DRUGBANK:DB00007	DRUGBANK:DB00539	1	train
BIOSNAP_CANON:00000126	DRUGBANK:DB00007	DRUGBANK:DB00540	1	train
BIOSNAP_CANON:00000127	DRUGBANK:DB00007	DRUGBANK:DB00543	1	train
BIOSNAP_CANON:00000128	DRUGBANK:DB00007	DRUGBANK:DB00556	1	train
BIOSNAP_CANON:00000132	DRUGBANK:DB00007	DRUGBANK:DB00604	1	train
BIOSNAP_CANON:00000134	DRUGBANK:DB00007	DRUGBANK:DB00622	1	train
BIOSNAP_CANON:00000136	DRUGBANK:DB00007	DRUGBANK:DB00672	1	train
BIOSNAP_CANON:00000137	DRUGBANK:DB00007	DRUGBANK:DB00674	1	train
BIOSNAP_CANON:00000138	DRUGBANK:DB00007	DRUGBANK:DB00675	1	train
BIOSNAP_CANON:00000139	DRUGBANK:DB00007	DRUGBANK:DB00679	1	train
BIOSNAP_CANON:00000141	DRUGBANK:DB00007	DRUGBANK:DB00697	1	train
BIOSNAP_CANON:00000142	DRUGBANK:DB00007	DRUGBANK:DB00710	1	train
BIOSNAP_CANON:00000145	DRUGBANK:DB00007	DRUGBANK:DB00726	1	train
BIOSNAP_CANON:00000146	DRUGBANK:DB00007	DRUGBANK:DB00731	1	train
BIOSNAP_CANON:00000147	DRUGBANK:DB00007	DRUGBANK:DB00734	1	train
BIOSNAP_CANON:00000148	DRUGBANK:DB00007	DRUGBANK:DB00738	1	train
BIOSNAP_CANON:00000151	DRUGBANK:DB00007	DRUGBANK:DB00757	1	train
BIOSNAP_CANON:00000153	DRUGBANK:DB00007	DRUGBANK:DB00818	1	train
BIOSNAP_CANON:00000154	DRUGBANK:DB00007	DRUGBANK:DB00834	1	train
BIOSNAP_CANON:00000156	DRUGBANK:DB00007	DRUGBANK:DB00862	1	train
BIOSNAP_CANON:00000159	DRUGBANK:DB00007	DRUGBANK:DB00875	1	train
BIOSNAP_CANON:00000160	DRUGBANK:DB00007	DRUGBANK:DB00889	1	train
BIOSNAP_CANON:00000161	DRUGBANK:DB00007	DRUGBANK:DB00904	1	train
BIOSNAP_CANON:00000162	DRUGBANK:DB00007	DRUGBANK:DB00908	1	train
BIOSNAP_CANON:00000163	DRUGBANK:DB00007	DRUGBANK:DB00912	1	train
BIOSNAP_CANON:00000166	DRUGBANK:DB00007	DRUGBANK:DB00927	1	train
BIOSNAP_CANON:00000167	DRUGBANK:DB00007	DRUGBANK:DB00934	1	train
BIOSNAP_CANON:00000169	DRUGBANK:DB00007	DRUGBANK:DB00949	1	train
BIOSNAP_CANON:00000170	DRUGBANK:DB00007	DRUGBANK:DB00976	1	train
BIOSNAP_CANON:00000171	DRUGBANK:DB00007	DRUGBANK:DB00983	1	train
BIOSNAP_CANON:00000172	DRUGBANK:DB00007	DRUGBANK:DB01001	1	train
BIOSNAP_CANON:00000173	DRUGBANK:DB00007	DRUGBANK:DB01015	1	train
BIOSNAP_CANON:00000175	DRUGBANK:DB00007	DRUGBANK:DB01026	1	train
BIOSNAP_CANON:00000176	DRUGBANK:DB00007	DRUGBANK:DB01035	1	train
BIOSNAP_CANON:00000177	DRUGBANK:DB00007	DRUGBANK:DB01036	1	train
BIOSNAP_CANON:00000178	DRUGBANK:DB00007	DRUGBANK:DB01059	1	train
BIOSNAP_CANON:00000180	DRUGBANK:DB00007	DRUGBANK:DB01069	1	train
BIOSNAP_CANON:00000181	DRUGBANK:DB00007	DRUGBANK:DB01072	1	train
BIOSNAP_CANON:00000182	DRUGBANK:DB00007	DRUGBANK:DB01075	1	train
BIOSNAP_CANON:00000183	DRUGBANK:DB00007	DRUGBANK:DB01087	1	train
BIOSNAP_CANON:00000187	DRUGBANK:DB00007	DRUGBANK:DB01120	1	train
BIOSNAP_CANON:00000188	DRUGBANK:DB00007	DRUGBANK:DB01124	1	train
BIOSNAP_CANON:00000189	DRUGBANK:DB00007	DRUGBANK:DB01132	1	train
BIOSNAP_CANON:00000193	DRUGBANK:DB00007	DRUGBANK:DB01155	1	train
BIOSNAP_CANON:00000194	DRUGBANK:DB00007	DRUGBANK:DB01165	1	train
BIOSNAP_CANON:00000196	DRUGBANK:DB00007	DRUGBANK:DB01169	1	train
BIOSNAP_CANON:00000197	DRUGBANK:DB00007	DRUGBANK:DB01175	1	train
BIOSNAP_CANON:00000198	DRUGBANK:DB00007	DRUGBANK:DB01182	1	train
BIOSNAP_CANON:00000199	DRUGBANK:DB00007	DRUGBANK:DB01184	1	train
BIOSNAP_CANON:00000200	DRUGBANK:DB00007	DRUGBANK:DB01189	1	train
BIOSNAP_CANON:00000201	DRUGBANK:DB00007	DRUGBANK:DB01195	1	train
BIOSNAP_CANON:00000202	DRUGBANK:DB00007	DRUGBANK:DB01200	1	train
BIOSNAP_CANON:00000203	DRUGBANK:DB00007	DRUGBANK:DB01211	1	train
BIOSNAP_CANON:00000204	DRUGBANK:DB00007	DRUGBANK:DB01224	1	train
BIOSNAP_CANON:00000205	DRUGBANK:DB00007	DRUGBANK:DB01232	1	train
BIOSNAP_CANON:00000206	DRUGBANK:DB00007	DRUGBANK:DB01233	1	train
BIOSNAP_CANON:00000207	DRUGBANK:DB00007	DRUGBANK:DB01236	1	train
BIOSNAP_CANON:00000208	DRUGBANK:DB00007	DRUGBANK:DB01238	1	train
BIOSNAP_CANON:00000209	DRUGBANK:DB00007	DRUGBANK:DB01242	1	train
BIOSNAP_CANON:00000211	DRUGBANK:DB00007	DRUGBANK:DB01254	1	train
BIOSNAP_CANON:00000212	DRUGBANK:DB00007	DRUGBANK:DB01259	1	train
BIOSNAP_CANON:00000214	DRUGBANK:DB00007	DRUGBANK:DB01263	1	train
BIOSNAP_CANON:00000215	DRUGBANK:DB00007	DRUGBANK:DB01267	1	train
BIOSNAP_CANON:00000216	DRUGBANK:DB00007	DRUGBANK:DB01268	1	train
BIOSNAP_CANON:00000217	DRUGBANK:DB00007	DRUGBANK:DB01274	1	train
BIOSNAP_CANON:00000218	DRUGBANK:DB00007	DRUGBANK:DB01276	1	train
BIOSNAP_CANON:00000219	DRUGBANK:DB00007	DRUGBANK:DB01278	1	train
BIOSNAP_CANON:00000223	DRUGBANK:DB00007	DRUGBANK:DB01320	1	train
BIOSNAP_CANON:00000224	DRUGBANK:DB00007	DRUGBANK:DB01356	1	train
BIOSNAP_CANON:00000225	DRUGBANK:DB00007	DRUGBANK:DB01403	1	train
BIOSNAP_CANON:00000226	DRUGBANK:DB00007	DRUGBANK:DB01591	1	train
BIOSNAP_CANON:00000227	DRUGBANK:DB00007	DRUGBANK:DB01601	1	train
BIOSNAP_CANON:00000229	DRUGBANK:DB00007	DRUGBANK:DB01624	1	train
BIOSNAP_CANON:00000230	DRUGBANK:DB00007	DRUGBANK:DB02546	1	train
BIOSNAP_CANON:00000232	DRUGBANK:DB00007	DRUGBANK:DB04855	1	train
BIOSNAP_CANON:00000234	DRUGBANK:DB00007	DRUGBANK:DB04876	1	train
BIOSNAP_CANON:00000235	DRUGBANK:DB00007	DRUGBANK:DB04946	1	train
BIOSNAP_CANON:00000237	DRUGBANK:DB00007	DRUGBANK:DB05039	1	train
BIOSNAP_CANON:00000238	DRUGBANK:DB00007	DRUGBANK:DB05294	1	train
BIOSNAP_CANON:00000239	DRUGBANK:DB00007	DRUGBANK:DB06203	1	train
BIOSNAP_CANON:00000240	DRUGBANK:DB00007	DRUGBANK:DB06216	1	train
BIOSNAP_CANON:00000241	DRUGBANK:DB00007	DRUGBANK:DB06292	1	train
BIOSNAP_CANON:00000242	DRUGBANK:DB00007	DRUGBANK:DB06335	1	train
BIOSNAP_CANON:00000243	DRUGBANK:DB00007	DRUGBANK:DB06402	1	train
BIOSNAP_CANON:00000244	DRUGBANK:DB00007	DRUGBANK:DB06589	1	train
BIOSNAP_CANON:00000245	DRUGBANK:DB00007	DRUGBANK:DB06603	1	train
BIOSNAP_CANON:00000248	DRUGBANK:DB00007	DRUGBANK:DB06663	1	train
BIOSNAP_CANON:00000249	DRUGBANK:DB00007	DRUGBANK:DB06697	1	train
BIOSNAP_CANON:00000250	DRUGBANK:DB00007	DRUGBANK:DB06699	1	train
BIOSNAP_CANON:00000251	DRUGBANK:DB00007	DRUGBANK:DB06708	1	train
BIOSNAP_CANON:00000252	DRUGBANK:DB00007	DRUGBANK:DB06719	1	train
BIOSNAP_CANON:00000254	DRUGBANK:DB00007	DRUGBANK:DB06825	1	train
BIOSNAP_CANON:00000255	DRUGBANK:DB00007	DRUGBANK:DB08864	1	train
BIOSNAP_CANON:00000256	DRUGBANK:DB00007	DRUGBANK:DB08865	1	train
BIOSNAP_CANON:00000258	DRUGBANK:DB00007	DRUGBANK:DB08871	1	train
BIOSNAP_CANON:00000260	DRUGBANK:DB00007	DRUGBANK:DB08882	1	train
BIOSNAP_CANON:00000261	DRUGBANK:DB00007	DRUGBANK:DB08893	1	train
BIOSNAP_CANON:00000263	DRUGBANK:DB00007	DRUGBANK:DB08907	1	train
BIOSNAP_CANON:00000264	DRUGBANK:DB00007	DRUGBANK:DB08912	1	train
BIOSNAP_CANON:00000265	DRUGBANK:DB00007	DRUGBANK:DB09038	1	train
BIOSNAP_CANON:00000266	DRUGBANK:DB00007	DRUGBANK:DB09039	1	train
BIOSNAP_CANON:00000269	DRUGBANK:DB00007	DRUGBANK:DB09063	1	train
BIOSNAP_CANON:00000270	DRUGBANK:DB00007	DRUGBANK:DB09066	1	train
BIOSNAP_CANON:00000272	DRUGBANK:DB00007	DRUGBANK:DB09080	1	train
BIOSNAP_CANON:00000273	DRUGBANK:DB00007	DRUGBANK:DB09082	1	train
BIOSNAP_CANON:00000274	DRUGBANK:DB00007	DRUGBANK:DB09083	1	train
BIOSNAP_CANON:00000275	DRUGBANK:DB00007	DRUGBANK:DB09277	1	train
BIOSNAP_CANON:00000276	DRUGBANK:DB00007	DRUGBANK:DB09330	1	train
BIOSNAP_CANON:00000278	DRUGBANK:DB00008	DRUGBANK:DB00041	1	train
BIOSNAP_CANON:00000279	DRUGBANK:DB00008	DRUGBANK:DB00277	1	train
BIOSNAP_CANON:00000281	DRUGBANK:DB00008	DRUGBANK:DB00363	1	train
BIOSNAP_CANON:00000283	DRUGBANK:DB00008	DRUGBANK:DB00697	1	train
BIOSNAP_CANON:00000284	DRUGBANK:DB00008	DRUGBANK:DB00811	1	train
BIOSNAP_CANON:00000285	DRUGBANK:DB00008	DRUGBANK:DB01223	1	train
BIOSNAP_CANON:00000286	DRUGBANK:DB00008	DRUGBANK:DB01265	1	train
BIOSNAP_CANON:00000287	DRUGBANK:DB00008	DRUGBANK:DB04817	1	train
BIOSNAP_CANON:00000288	DRUGBANK:DB00008	DRUGBANK:DB09208	1	train
BIOSNAP_CANON:00000292	DRUGBANK:DB00009	DRUGBANK:DB00201	1	train
BIOSNAP_CANON:00000293	DRUGBANK:DB00009	DRUGBANK:DB00208	1	train
BIOSNAP_CANON:00000294	DRUGBANK:DB00009	DRUGBANK:DB00215	1	train
BIOSNAP_CANON:00000295	DRUGBANK:DB00009	DRUGBANK:DB00233	1	train
BIOSNAP_CANON:00000296	DRUGBANK:DB00009	DRUGBANK:DB00261	1	train
BIOSNAP_CANON:00000297	DRUGBANK:DB00009	DRUGBANK:DB00266	1	train
BIOSNAP_CANON:00000298	DRUGBANK:DB00009	DRUGBANK:DB00278	1	train
BIOSNAP_CANON:00000300	DRUGBANK:DB00009	DRUGBANK:DB00328	1	train
BIOSNAP_CANON:00000301	DRUGBANK:DB00009	DRUGBANK:DB00374	1	train
BIOSNAP_CANON:00000303	DRUGBANK:DB00009	DRUGBANK:DB00465	1	train
BIOSNAP_CANON:00000304	DRUGBANK:DB00009	DRUGBANK:DB00472	1	train
BIOSNAP_CANON:00000305	DRUGBANK:DB00009	DRUGBANK:DB00476	1	train
BIOSNAP_CANON:00000306	DRUGBANK:DB00009	DRUGBANK:DB00498	1	train
BIOSNAP_CANON:00000307	DRUGBANK:DB00009	DRUGBANK:DB00500	1	train
BIOSNAP_CANON:00000308	DRUGBANK:DB00009	DRUGBANK:DB00554	1	train
BIOSNAP_CANON:00000310	DRUGBANK:DB00009	DRUGBANK:DB00573	1	train
BIOSNAP_CANON:00000311	DRUGBANK:DB00009	DRUGBANK:DB00586	1	train
BIOSNAP_CANON:00000313	DRUGBANK:DB00009	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00000314	DRUGBANK:DB00009	DRUGBANK:DB00712	1	train
BIOSNAP_CANON:00000315	DRUGBANK:DB00009	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00000316	DRUGBANK:DB00009	DRUGBANK:DB00727	1	train
BIOSNAP_CANON:00000317	DRUGBANK:DB00009	DRUGBANK:DB00749	1	train
BIOSNAP_CANON:00000318	DRUGBANK:DB00009	DRUGBANK:DB00758	1	train
BIOSNAP_CANON:00000319	DRUGBANK:DB00009	DRUGBANK:DB00775	1	train
BIOSNAP_CANON:00000320	DRUGBANK:DB00009	DRUGBANK:DB00784	1	train
BIOSNAP_CANON:00000323	DRUGBANK:DB00009	DRUGBANK:DB00861	1	train
BIOSNAP_CANON:00000324	DRUGBANK:DB00009	DRUGBANK:DB00936	1	train
BIOSNAP_CANON:00000328	DRUGBANK:DB00009	DRUGBANK:DB00975	1	train
BIOSNAP_CANON:00000329	DRUGBANK:DB00009	DRUGBANK:DB00991	1	train
BIOSNAP_CANON:00000330	DRUGBANK:DB00009	DRUGBANK:DB01009	1	train
BIOSNAP_CANON:00000331	DRUGBANK:DB00009	DRUGBANK:DB01050	1	train
BIOSNAP_CANON:00000332	DRUGBANK:DB00009	DRUGBANK:DB01088	1	train
BIOSNAP_CANON:00000333	DRUGBANK:DB00009	DRUGBANK:DB01104	1	train
BIOSNAP_CANON:00000334	DRUGBANK:DB00009	DRUGBANK:DB01109	1	train
BIOSNAP_CANON:00000335	DRUGBANK:DB00009	DRUGBANK:DB01166	1	train
BIOSNAP_CANON:00000337	DRUGBANK:DB00009	DRUGBANK:DB01225	1	train
BIOSNAP_CANON:00000338	DRUGBANK:DB00009	DRUGBANK:DB01240	1	train
BIOSNAP_CANON:00000341	DRUGBANK:DB00009	DRUGBANK:DB01399	1	train
BIOSNAP_CANON:00000342	DRUGBANK:DB00009	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00000343	DRUGBANK:DB00009	DRUGBANK:DB01551	1	train
BIOSNAP_CANON:00000344	DRUGBANK:DB00009	DRUGBANK:DB01600	1	train
BIOSNAP_CANON:00000345	DRUGBANK:DB00009	DRUGBANK:DB04272	1	train
BIOSNAP_CANON:00000346	DRUGBANK:DB00009	DRUGBANK:DB04896	1	train
BIOSNAP_CANON:00000347	DRUGBANK:DB00009	DRUGBANK:DB06209	1	train
BIOSNAP_CANON:00000348	DRUGBANK:DB00009	DRUGBANK:DB06228	1	train
BIOSNAP_CANON:00000349	DRUGBANK:DB00009	DRUGBANK:DB06271	1	train
BIOSNAP_CANON:00000350	DRUGBANK:DB00009	DRUGBANK:DB06441	1	train
BIOSNAP_CANON:00000352	DRUGBANK:DB00009	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00000353	DRUGBANK:DB00009	DRUGBANK:DB06692	1	train
BIOSNAP_CANON:00000356	DRUGBANK:DB00009	DRUGBANK:DB06754	1	train
BIOSNAP_CANON:00000359	DRUGBANK:DB00009	DRUGBANK:DB08794	1	train
BIOSNAP_CANON:00000360	DRUGBANK:DB00009	DRUGBANK:DB08813	1	train
BIOSNAP_CANON:00000362	DRUGBANK:DB00009	DRUGBANK:DB08918	1	train
BIOSNAP_CANON:00000363	DRUGBANK:DB00009	DRUGBANK:DB08976	1	train
BIOSNAP_CANON:00000364	DRUGBANK:DB00009	DRUGBANK:DB09030	1	train
BIOSNAP_CANON:00000366	DRUGBANK:DB00009	DRUGBANK:DB09075	1	train
BIOSNAP_CANON:00000367	DRUGBANK:DB00009	DRUGBANK:DB09211	1	train
BIOSNAP_CANON:00000368	DRUGBANK:DB00009	DRUGBANK:DB11095	1	train
BIOSNAP_CANON:00000370	DRUGBANK:DB00012	DRUGBANK:DB00984	1	train
BIOSNAP_CANON:00000371	DRUGBANK:DB00012	DRUGBANK:DB01041	1	train
BIOSNAP_CANON:00000372	DRUGBANK:DB00013	DRUGBANK:DB00054	1	train
BIOSNAP_CANON:00000374	DRUGBANK:DB00013	DRUGBANK:DB00176	1	train
BIOSNAP_CANON:00000375	DRUGBANK:DB00013	DRUGBANK:DB00201	1	train
BIOSNAP_CANON:00000378	DRUGBANK:DB00013	DRUGBANK:DB00233	1	train
BIOSNAP_CANON:00000382	DRUGBANK:DB00013	DRUGBANK:DB00328	1	train
BIOSNAP_CANON:00000383	DRUGBANK:DB00013	DRUGBANK:DB00374	1	train
BIOSNAP_CANON:00000384	DRUGBANK:DB00013	DRUGBANK:DB00461	1	train
BIOSNAP_CANON:00000385	DRUGBANK:DB00013	DRUGBANK:DB00465	1	train
BIOSNAP_CANON:00000387	DRUGBANK:DB00013	DRUGBANK:DB00476	1	train
BIOSNAP_CANON:00000388	DRUGBANK:DB00013	DRUGBANK:DB00500	1	train
BIOSNAP_CANON:00000391	DRUGBANK:DB00013	DRUGBANK:DB00573	1	train
BIOSNAP_CANON:00000392	DRUGBANK:DB00013	DRUGBANK:DB00586	1	train
BIOSNAP_CANON:00000394	DRUGBANK:DB00013	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00000395	DRUGBANK:DB00013	DRUGBANK:DB00712	1	train
BIOSNAP_CANON:00000396	DRUGBANK:DB00013	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00000397	DRUGBANK:DB00013	DRUGBANK:DB00749	1	train
BIOSNAP_CANON:00000398	DRUGBANK:DB00013	DRUGBANK:DB00758	1	train
BIOSNAP_CANON:00000399	DRUGBANK:DB00013	DRUGBANK:DB00775	1	train
BIOSNAP_CANON:00000401	DRUGBANK:DB00013	DRUGBANK:DB00788	1	train
BIOSNAP_CANON:00000402	DRUGBANK:DB00013	DRUGBANK:DB00814	1	train
BIOSNAP_CANON:00000403	DRUGBANK:DB00013	DRUGBANK:DB00861	1	train
BIOSNAP_CANON:00000404	DRUGBANK:DB00013	DRUGBANK:DB00945	1	train
BIOSNAP_CANON:00000406	DRUGBANK:DB00013	DRUGBANK:DB00991	1	train
BIOSNAP_CANON:00000408	DRUGBANK:DB00013	DRUGBANK:DB01050	1	train
BIOSNAP_CANON:00000409	DRUGBANK:DB00013	DRUGBANK:DB01088	1	train
BIOSNAP_CANON:00000410	DRUGBANK:DB00013	DRUGBANK:DB01104	1	train
BIOSNAP_CANON:00000411	DRUGBANK:DB00013	DRUGBANK:DB01109	1	train
BIOSNAP_CANON:00000412	DRUGBANK:DB00013	DRUGBANK:DB01166	1	train
BIOSNAP_CANON:00000415	DRUGBANK:DB00013	DRUGBANK:DB01240	1	train
BIOSNAP_CANON:00000416	DRUGBANK:DB00013	DRUGBANK:DB01294	1	train
BIOSNAP_CANON:00000418	DRUGBANK:DB00013	DRUGBANK:DB01399	1	train
BIOSNAP_CANON:00000419	DRUGBANK:DB00013	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00000421	DRUGBANK:DB00013	DRUGBANK:DB01600	1	train
BIOSNAP_CANON:00000422	DRUGBANK:DB00013	DRUGBANK:DB04896	1	train
BIOSNAP_CANON:00000423	DRUGBANK:DB00013	DRUGBANK:DB06209	1	train
BIOSNAP_CANON:00000424	DRUGBANK:DB00013	DRUGBANK:DB06228	1	train
BIOSNAP_CANON:00000425	DRUGBANK:DB00013	DRUGBANK:DB06441	1	train
BIOSNAP_CANON:00000426	DRUGBANK:DB00013	DRUGBANK:DB06605	1	train
BIOSNAP_CANON:00000427	DRUGBANK:DB00013	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00000428	DRUGBANK:DB00013	DRUGBANK:DB06692	1	train
