seed,outer_fold,pair_id,formula_id,endpoint_id,label,role
230047,0,JKMA2024:boiogito::ENDPOINT:0037,JKMA2024:boiogito,ENDPOINT:0037,0,outer_test
230047,0,JKMA2024:boiogito::ENDPOINT:0038,JKMA2024:boiogito,ENDPOINT:0038,0,outer_test
230047,0,JKMA2024:boiogito::ENDPOINT:0039,JKMA2024:boiogito,ENDPOINT:0039,0,outer_test
230047,0,JKMA2024:boiogito::ENDPOINT:0040,JKMA2024:boiogito,ENDPOINT:0040,0,outer_test
230047,0,JKMA2024:boiogito::ENDPOINT:0041,JKMA2024:boiogito,ENDPOINT:0041,0,outer_train_pool
230047,0,JKMA2024:boiogito::ENDPOINT:0042,JKMA2024:boiogito,ENDPOINT:0042,0,outer_train_pool
230047,0,JKMA2024:boiogito::ENDPOINT:0043,JKMA2024:boiogito,ENDPOINT:0043,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0001,JKMA2024:bukuryoin,ENDPOINT:0001,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0002,JKMA2024:bukuryoin,ENDPOINT:0002,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0003,JKMA2024:bukuryoin,ENDPOINT:0003,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0004,JKMA2024:bukuryoin,ENDPOINT:0004,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0005,JKMA2024:bukuryoin,ENDPOINT:0005,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0006,JKMA2024:bukuryoin,ENDPOINT:0006,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0007,JKMA2024:bukuryoin,ENDPOINT:0007,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0008,JKMA2024:bukuryoin,ENDPOINT:0008,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0009,JKMA2024:bukuryoin,ENDPOINT:0009,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0010,JKMA2024:bukuryoin,ENDPOINT:0010,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0011,JKMA2024:bukuryoin,ENDPOINT:0011,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0012,JKMA2024:bukuryoin,ENDPOINT:0012,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0013,JKMA2024:bukuryoin,ENDPOINT:0013,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0014,JKMA2024:bukuryoin,ENDPOINT:0014,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0015,JKMA2024:bukuryoin,ENDPOINT:0015,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0016,JKMA2024:bukuryoin,ENDPOINT:0016,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0017,JKMA2024:bukuryoin,ENDPOINT:0017,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0018,JKMA2024:bukuryoin,ENDPOINT:0018,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0019,JKMA2024:bukuryoin,ENDPOINT:0019,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0020,JKMA2024:bukuryoin,ENDPOINT:0020,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0021,JKMA2024:bukuryoin,ENDPOINT:0021,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0022,JKMA2024:bukuryoin,ENDPOINT:0022,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0023,JKMA2024:bukuryoin,ENDPOINT:0023,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0024,JKMA2024:bukuryoin,ENDPOINT:0024,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0025,JKMA2024:bukuryoin,ENDPOINT:0025,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0026,JKMA2024:bukuryoin,ENDPOINT:0026,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0027,JKMA2024:bukuryoin,ENDPOINT:0027,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0028,JKMA2024:bukuryoin,ENDPOINT:0028,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0029,JKMA2024:bukuryoin,ENDPOINT:0029,1,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0030,JKMA2024:bukuryoin,ENDPOINT:0030,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0031,JKMA2024:bukuryoin,ENDPOINT:0031,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0032,JKMA2024:bukuryoin,ENDPOINT:0032,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0033,JKMA2024:bukuryoin,ENDPOINT:0033,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0034,JKMA2024:bukuryoin,ENDPOINT:0034,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0035,JKMA2024:bukuryoin,ENDPOINT:0035,1,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0036,JKMA2024:bukuryoin,ENDPOINT:0036,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0037,JKMA2024:bukuryoin,ENDPOINT:0037,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0038,JKMA2024:bukuryoin,ENDPOINT:0038,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0039,JKMA2024:bukuryoin,ENDPOINT:0039,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0040,JKMA2024:bukuryoin,ENDPOINT:0040,0,outer_test
230047,0,JKMA2024:bukuryoin::ENDPOINT:0041,JKMA2024:bukuryoin,ENDPOINT:0041,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0042,JKMA2024:bukuryoin,ENDPOINT:0042,0,outer_train_pool
230047,0,JKMA2024:bukuryoin::ENDPOINT:0043,JKMA2024:bukuryoin,ENDPOINT:0043,0,outer_train_pool
230047,0,JKMA2024:bukuryoingohangekobokuto::ENDPOINT:0001,JKMA2024:bukuryoingohangekobokuto,ENDPOINT:0001,0,outer_train_pool
230047,0,JKMA2024:bukuryoingohangekobokuto::ENDPOINT:0002,JKMA2024:bukuryoingohangekobokuto,ENDPOINT:0002,0,outer_train_pool
230047,0,JKMA2024:bukuryoingohangekobokuto::ENDPOINT:0003,JKMA2024:bukuryoingohangekobokuto,ENDPOINT:0003,0,outer_train_pool
230047,0,JKMA2024:bukuryoingohangekobokuto::ENDPOINT:0004,JKMA2024:bukuryoingohangekobokuto,ENDPOINT:0004,0,outer_test
230047,0,JKMA2024:bukuryoingohangekobokuto::ENDPOINT:0005,JKMA2024:bukuryoingohangekobokuto,ENDPOINT:0005,0,outer_train_pool
